total/epochs,rollout/Q_mean,obs_rms_std,total/steps,reference_action_std,reference_actor_Q_std,train/param_noise_distance,obs_rms_mean,rollout/return,rollout/episodes,total/duration,reference_Q_std,train/loss_critic,total/episodes,reference_perturbed_action_std,reference_actor_Q_mean,rollout/return_history,total/steps_per_second,train/loss_actor,rollout/episode_steps,rollout/actions_mean,reference_Q_mean,reference_action_mean,param_noise_stddev,rollout/actions_std,reference_perturbed_action_mean
458,192.8985137939453,2.860978126525879,916000,0.8762524127960205,80.22932434082031,0.13647308945655823,0.18475908041000366,1801.3106424275684,916.0,4035.775918483734,79.8154296875,63.589324951171875,916.0,0.910611629486084,182.72560119628906,2686.9461749998077,226.9699850788908,-264.45440673828125,1000.0,0.06247399374842644,180.32337951660156,-0.28735628724098206,0.015973535632157008,0.7744357585906982,-0.2286408692598343
459,193.11138916015625,2.8602287769317627,918000,0.7909536361694336,82.49645233154297,0.14924880862236023,0.18487656116485596,1803.96067573157,918.0,4045.0213339328766,80.90961456298828,60.42097473144531,918.0,0.8029783964157104,184.45611572265625,2692.8170275157913,226.945651015257,-265.3996887207031,1000.0,0.06258555501699448,181.49803161621094,-0.49328193068504333,0.017644720880324885,0.7742568254470825,-0.46529093384742737
460,193.328125,2.8591365814208984,920000,0.8568499684333801,86.55644989013672,0.16947250068187714,0.18500061333179474,1807.01041432776,920.0,4054.397468805313,85.27922058105469,85.3321762084961,920.0,0.8349699378013611,182.34677124023438,2701.84636089983,226.91411167220645,-267.3403625488281,1000.0,0.062498755753040314,179.69061279296875,-0.25124654173851013,0.017297050171870294,0.7741067409515381,-0.3447835147380829
461,193.5386199951172,2.8581740856170654,922000,0.8091344237327576,87.25357055664062,0.2950621247291565,0.1850779801607132,1809.4066464588116,922.0,4063.774635076523,87.03658294677734,100.28600311279297,922.0,0.8583571314811707,184.77040100097656,2707.0795719372168,226.88266028380244,-265.87310791015625,1000.0,0.062347251921892166,181.94711303710938,-0.40688228607177734,0.017297050171870294,0.7738699913024902,-0.27012965083122253
462,193.75062561035156,2.857550621032715,924000,0.8196335434913635,87.62337493896484,0.17533858120441437,0.18517370522022247,1812.078397660588,924.0,4073.1765780448914,87.44229125976562,122.26314544677734,924.0,0.8177000880241394,184.03211975097656,2713.611967300716,226.84997379699072,-266.67938232421875,1000.0,0.06233453005552292,181.66488647460938,-0.41542720794677734,0.01695622994987775,0.7737306952476501,-0.4136362075805664
463,193.96517944335938,2.856490135192871,926000,0.84432452917099,86.65727233886719,0.19165439903736115,0.18522636592388153,1814.598702499042,926.0,4082.475534915924,85.66341400146484,82.99595642089844,926.0,0.8056827783584595,183.52029418945312,2728.738987453884,226.823159644255,-266.3885192871094,1000.0,0.06219809129834175,180.1253204345703,-0.3571416437625885,0.01695622994987775,0.7736095786094666,-0.37890496850013733
464,194.17620849609375,2.855757236480713,928000,0.8426304459571838,85.75845336914062,0.17168767750263214,0.1853366643190384,1817.4444230304991,928.0,4091.8625123500824,85.07721710205078,28.778871536254883,928.0,0.8128398060798645,184.35440063476562,2738.659153055792,226.7915887200768,-267.2235412597656,1000.0,0.06211640685796738,181.5548095703125,-0.3007889986038208,0.016294603698363365,0.7734883427619934,-0.3284927308559418
465,194.38595581054688,2.854656934738159,930000,0.6718152761459351,83.77095031738281,0.2589290738105774,0.18544252216815948,1819.914514853674,930.0,4101.253571510315,83.4596939086914,67.50654602050781,930.0,0.6481157541275024,188.38099670410156,2750.6490674257634,226.75993663506182,-267.9176025390625,1000.0,0.062041740864515305,185.74713134765625,-0.5142204165458679,0.0156587938752642,0.7733757495880127,-0.616827666759491
466,194.5959930419922,2.8535892963409424,932000,0.7849905490875244,86.85957336425781,0.1825816035270691,0.18555016815662384,1822.2691232050456,932.0,4110.539510965347,85.9627456665039,30.05108642578125,932.0,0.7696284651756287,191.06785583496094,2751.30382530802,226.73422734747604,-268.0439453125,1000.0,0.06213948503136635,188.2508544921875,-0.30178704857826233,0.01662212523270047,0.7732445001602173,-0.4143952429294586
467,194.80531311035156,2.852513551712036,934000,0.7085587382316589,85.32675170898438,0.18195196986198425,0.1856136918067932,1824.3926812061118,934.0,4119.8892233371735,84.90506744384766,59.743186950683594,934.0,0.7446627020835876,189.8950958251953,2758.6112734722155,226.70512466921275,-268.24896240234375,1000.0,0.06206706538796425,187.46124267578125,-0.46555960178375244,0.017297050171870294,0.7730247974395752,-0.423560231924057
468,195.01951599121094,2.8511359691619873,936000,0.6577239036560059,86.05194854736328,0.19065719842910767,0.18566332757472992,1826.7693992508896,936.0,4129.300401687622,85.6156234741211,205.771484375,936.0,0.7432512044906616,186.0247039794922,2771.8464394969155,226.67277963537407,-267.69140625,1000.0,0.06187513470649719,183.13250732421875,-0.42564746737480164,0.01662212523270047,0.7728702425956726,-0.41763773560523987
469,195.23434448242188,2.8500680923461914,938000,0.7936398983001709,83.70570373535156,0.20377510786056519,0.1857580542564392,1829.4568595653268,938.0,4138.663108110428,83.10393524169922,76.73247528076172,938.0,0.8265384435653687,185.97190856933594,2778.244670960452,226.6432361121219,-268.6013488769531,1000.0,0.06181889772415161,183.75379943847656,-0.25046229362487793,0.01662212523270047,0.772676408290863,-0.2207677811384201
470,195.44473266601562,2.848933219909668,940000,0.7654605507850647,81.36553192138672,0.1745748519897461,0.18580609560012817,1831.6046139656655,940.0,4148.004856824875,81.35932159423828,82.96300506591797,940.0,0.8204677700996399,186.58526611328125,2780.9994668134977,226.61497091870112,-268.7440185546875,1000.0,0.06165510416030884,184.1295623779297,-0.3009648323059082,0.01695622994987775,0.7725136280059814,-0.2586469352245331
471,195.65530395507812,2.848346710205078,942000,0.8328550457954407,81.37775421142578,0.196762353181839,0.1858942061662674,1834.137669035399,942.0,4157.3759207725525,80.57962036132812,28.458139419555664,942.0,0.7576701045036316,189.86434936523438,2787.689511647083,226.58523500202287,-270.7489013671875,1000.0,0.06150791794061661,187.48239135742188,-0.206171452999115,0.016294603698363365,0.7723739743232727,-0.2798193097114563
472,195.86654663085938,2.8479130268096924,944000,0.748175323009491,81.46258544921875,0.20162205398082733,0.18597626686096191,1836.6846474973563,944.0,4166.830893278122,80.43577575683594,112.15364074707031,944.0,0.6625567674636841,189.3014373779297,2792.837349371246,226.55107062848379,-271.2442321777344,1000.0,0.06137131527066231,185.659912109375,-0.33803829550743103,0.015350253774398782,0.7722411751747131,-0.4215296506881714
473,196.08714294433594,2.846996784210205,946000,0.7489314675331116,84.738037109375,0.18414796888828278,0.1860882043838501,1839.5581630568247,946.0,4176.247093677521,83.26360321044922,35.25864028930664,946.0,0.827894926071167,190.5595703125,2799.2299492503503,226.51916392403186,-272.9515075683594,1000.0,0.06131938099861145,187.79055786132812,-0.3250797688961029,0.0156587938752642,0.7720775008201599,-0.23056280612945557
474,196.30882263183594,2.846317768096924,948000,0.8144137859344482,89.131103515625,0.18903765082359314,0.1862216740846634,1842.3286754054986,948.0,4185.544798851013,87.7253646850586,161.53399658203125,948.0,0.8194330334663391,191.9820556640625,2814.9739715110086,226.49381276727425,-274.1133728027344,1000.0,0.06139601022005081,189.82249450683594,-0.2287440448999405,0.0156587938752642,0.7719574570655823,-0.2455224245786667
475,196.53082275390625,2.8454556465148926,950000,0.8368737697601318,86.0427474975586,0.20615112781524658,0.18631285429000854,1844.9039906693215,950.0,4194.942501544952,85.4190444946289,56.287139892578125,950.0,0.7634500861167908,189.997802734375,2825.9085583428555,226.46317551435453,-275.6821594238281,1000.0,0.06127818673849106,187.69720458984375,-0.22988729178905487,0.0156587938752642,0.7718179225921631,-0.2788890302181244
476,196.74008178710938,2.845033645629883,952000,0.7460867166519165,84.49405670166016,0.14887773990631104,0.18636609613895416,1846.5885152023036,952.0,4204.383989810944,83.82412719726562,34.17729568481445,952.0,0.81902676820755,193.65008544921875,2816.3414734785038,226.4303170945164,-277.5865478515625,1000.0,0.06123301386833191,190.88424682617188,-0.3120270073413849,0.014751292160020392,0.7717128992080688,-0.20248381793498993
477,196.9632568359375,2.844064235687256,954000,0.8450259566307068,85.22407531738281,0.1892043650150299,0.18645669519901276,1848.8137495059032,954.0,4213.766219615936,84.36345672607422,120.68973541259766,954.0,0.8027451634407043,197.3173828125,2825.9636374823776,226.4007897635461,-278.1651611328125,1000.0,0.06125989928841591,193.55050659179688,-0.2883440852165222,0.0156587938752642,0.771510124206543,-0.34882602095603943
478,197.18106079101562,2.843126058578491,956000,0.7811381816864014,80.38671875,0.19952073693275452,0.186494380235672,1850.5018078448509,956.0,4223.15473484993,78.39602661132812,34.974239349365234,956.0,0.8184574842453003,194.51876831054688,2826.0785355930657,226.37105671525237,-278.9432678222656,1000.0,0.06120443344116211,189.57272338867188,-0.38830530643463135,0.015047793132436803,0.7713797092437744,-0.3599357306957245
479,197.40423583984375,2.84246826171875,958000,0.8907477259635925,79.85685729980469,0.17636185884475708,0.1866028755903244,1853.1179873162291,958.0,4232.576605319977,78.15386962890625,56.796260833740234,958.0,0.8939334750175476,198.1102294921875,2835.7948557664395,226.33967186698482,-280.384033203125,1000.0,0.06109406426548958,195.0517120361328,-0.19904951751232147,0.015047793132436803,0.771353542804718,-0.21269941329956055
480,197.63307189941406,2.842043876647949,960000,0.860439658164978,79.16500091552734,0.18252047896385193,0.1867460012435913,1856.4619134384168,960.0,4242.037888050079,78.0984115600586,61.065189361572266,960.0,0.8566209673881531,199.8320770263672,2849.251811206492,226.30632383184096,-281.2859191894531,1000.0,0.06097182258963585,197.03794860839844,-0.285348504781723,0.015350253774398782,0.7713221311569214,-0.2671557366847992
481,197.8602294921875,2.841662645339966,962000,0.8858276605606079,80.3744888305664,0.20937801897525787,0.18688726425170898,1859.3051341605633,962.0,4251.381730079651,79.86177825927734,133.1994171142578,962.0,0.8692768216133118,201.00949096679688,2859.779930389415,226.27937481915478,-281.77435302734375,1000.0,0.06094431132078171,198.23248291015625,-0.24786816537380219,0.015047793132436803,0.7712191939353943,-0.21609897911548615
482,198.08973693847656,2.841273307800293,964000,0.7167725563049316,76.56578063964844,0.1929076761007309,0.18700949847698212,1862.235300100833,964.0,4260.802752017975,75.4319076538086,170.8744659423828,964.0,0.7830215692520142,200.9807891845703,2870.1856514888023,226.2484456816116,-281.62591552734375,1000.0,0.06089022010564804,197.8927764892578,-0.47135308384895325,0.015973535632157008,0.7709811925888062,-0.40975427627563477
483,198.31661987304688,2.8406951427459717,966000,0.8407852649688721,79.63069915771484,0.15086522698402405,0.18707090616226196,1864.7947723719587,966.0,4270.242929458618,78.17193603515625,82.22010803222656,966.0,0.7918245196342468,200.80172729492188,2881.0691379112227,226.21663824696492,-282.1319274902344,1000.0,0.06065084785223007,198.30892944335938,-0.307212233543396,0.0156587938752642,0.7708396911621094,-0.4073374271392822
484,198.5471954345703,2.8400490283966064,968000,0.8331643342971802,83.31111145019531,0.2037687599658966,0.1871960610151291,1867.6685934560512,968.0,4279.667544364929,81.44872283935547,169.8639678955078,968.0,0.8881749510765076,198.42361450195312,2901.558809841123,226.1857936312303,-280.660400390625,1000.0,0.060529448091983795,195.33966064453125,-0.22723428905010223,0.015350253774398782,0.7707862257957458,-0.16336189210414886
485,198.7789306640625,2.839439630508423,970000,0.8142241835594177,87.69403076171875,0.21963101625442505,0.18729951977729797,1870.4400902165469,970.0,4289.012192964554,86.82359313964844,60.1110725402832,970.0,0.7972752451896667,199.8520050048828,2909.5319674092125,226.15930110693824,-282.24359130859375,1000.0,0.06044122204184532,197.89906311035156,-0.2836158573627472,0.0156587938752642,0.7706454396247864,-0.31344178318977356
486,199.00778198242188,2.838944435119629,972000,0.9264255166053772,89.73096466064453,0.19425441324710846,0.1874178797006607,1873.2928911011609,972.0,4298.447402000427,88.43247985839844,68.42552185058594,972.0,0.9236196279525757,199.94436645507812,2923.4468757954933,226.1281595646947,-282.0482177734375,1000.0,0.06027340888977051,197.02685546875,-0.19901220500469208,0.01662212523270047,0.7705855369567871,-0.19223737716674805
487,199.23646545410156,2.838533878326416,974000,0.9079645872116089,84.26699829101562,0.19946308434009552,0.18755067884922028,1876.1649663220371,974.0,4307.881386995316,84.26759338378906,61.27162551879883,974.0,0.9266406297683716,201.42422485351562,2938.6625458171607,226.09721867930787,-283.1787414550781,1000.0,0.0603363960981369,199.39157104492188,-0.25246626138687134,0.0156587938752642,0.7704174518585205,-0.23514604568481445
488,199.46221923828125,2.838047504425049,976000,0.8479881882667542,81.32884216308594,0.1615862399339676,0.18769706785678864,1878.8239738098762,976.0,4317.342594861984,80.4825668334961,56.24351501464844,976.0,0.8794138431549072,200.16148376464844,2953.793290606679,226.06498756006195,-283.86004638671875,1000.0,0.0602799728512764,197.06173706054688,-0.3075421154499054,0.015350253774398782,0.7703259587287903,-0.24595223367214203
489,199.68460083007812,2.8377432823181152,978000,0.8574841022491455,80.9075698852539,0.21531906723976135,0.1877833902835846,1880.7985492069988,978.0,4326.657597064972,80.05020904541016,86.8094711303711,978.0,0.8876248002052307,204.66830444335938,2956.1076663188596,226.04053546170036,-283.97747802734375,1000.0,0.06025288999080658,201.30441284179688,-0.26274141669273376,0.015350253774398782,0.7701841592788696,-0.23633618652820587
490,199.91261291503906,2.8376455307006836,980000,0.8645023107528687,78.63993072509766,0.16850753128528595,0.18788619339466095,1883.393017845621,980.0,4336.08226442337,77.57524871826172,100.52006530761719,980.0,0.8434669375419617,208.38525390625,2967.1137743682075,226.01047218146456,-284.9515380859375,1000.0,0.06021571159362793,206.09332275390625,-0.2678733766078949,0.015047793132436803,0.7699850797653198,-0.26461416482925415
491,200.13864135742188,2.8376946449279785,982000,0.8263580799102783,75.21263885498047,0.23922200500965118,0.1880088746547699,1885.9022907639765,982.0,4345.528969049454,75.1501235961914,34.88689422607422,982.0,0.8826951384544373,208.07980346679688,2975.9424268885587,225.9793933015257,-286.59832763671875,1000.0,0.06015252694487572,205.60043334960938,-0.3194045126438141,0.014460633428115275,0.7698609232902527,-0.2656703293323517
492,200.36672973632812,2.837789535522461,984000,0.8135271072387695,75.0820541381836,0.22498375177383423,0.18811333179473877,1888.5350857293852,984.0,4354.9871690273285,74.7598876953125,86.2564468383789,984.0,0.8156248927116394,208.94937133789062,2986.188540272857,225.94785284287602,-288.6507873535156,1000.0,0.0601414330303669,205.9097137451172,-0.3403351306915283,0.014751292160020392,0.769695520401001,-0.3403371572494507
493,200.5946502685547,2.8370513916015625,986000,0.8446203470230103,75.15061950683594,0.13891032338142395,0.18819868564605713,1890.6493897468415,986.0,4364.347769498825,73.80894470214844,65.3028564453125,986.0,0.8151435256004333,214.53387451171875,2986.2089418526202,225.92150123573361,-287.86761474609375,1000.0,0.06010385602712631,210.99813842773438,-0.2560085654258728,0.015350253774398782,0.769519031047821,-0.2603985369205475
